event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
0,alloc,3697,3700,4096,0.903320,332,64
1,alloc,2715,6416,8192,0.783203,1648,128
2,alloc,3343,9760,12288,0.794271,2336,192
3,alloc,331,10092,12288,0.821289,2004,192
4,alloc,1196,11288,12288,0.918620,776,224
5,alloc,2881,14172,16384,0.864990,1924,288
6,alloc,982,15156,16384,0.925049,908,320
7,alloc,2324,17480,20480,0.853516,2616,384
8,alloc,1948,19428,24576,0.790527,4700,448
9,alloc,3551,22980,28672,0.801479,5180,512
10,alloc,3478,26460,32768,0.807495,5732,576
11,alloc,3764,30224,36864,0.819878,6000,640
12,alloc,147,30372,36864,0.823893,5820,672
13,alloc,1980,32352,36864,0.877604,3808,704
14,alloc,4091,36444,45056,0.808860,7844,768
15,alloc,3552,39996,45056,0.887695,4260,800
16,alloc,253,40252,45056,0.893377,3972,832
17,alloc,3908,44160,49152,0.898438,4096,896
18,alloc,2267,46428,53248,0.871920,5860,960
19,alloc,1391,47820,53248,0.898062,4436,992
20,alloc,2096,49916,57344,0.870466,6372,1056
21,alloc,1461,51380,57344,0.895996,4876,1088
22,alloc,2102,53484,61440,0.870508,6804,1152
23,alloc,2175,55660,65536,0.849304,8660,1216
24,alloc,1702,57364,65536,0.875305,6924,1248
25,alloc,263,57632,65536,0.879395,6656,1248
26,alloc,1025,58660,65536,0.895081,5596,1280
27,alloc,368,59028,65536,0.900696,5196,1312
28,alloc,273,59312,65536,0.905029,4912,1312
29,alloc,2020,61332,69632,0.880802,6924,1376
30,alloc,3185,64520,73728,0.875109,7768,1440
31,alloc,337,64860,73728,0.879720,7396,1472
32,alloc,3379,68240,77824,0.876850,8048,1536
33,alloc,2854,71096,81920,0.867871,9224,1600
34,alloc,808,71904,81920,0.877734,8384,1632
35,alloc,235,72140,81920,0.880615,8116,1664
36,alloc,366,72524,81920,0.885303,7732,1664
37,alloc,1185,73712,81920,0.899805,6512,1696
38,alloc,2482,76196,86016,0.885835,8060,1760
39,alloc,10,76208,86016,0.885975,8016,1792
40,alloc,1524,77756,86016,0.903971,6468,1792
41,alloc,2541,80300,90112,0.891113,7956,1856
42,alloc,1305,81608,90112,0.905629,6616,1888
43,alloc,2617,84228,94208,0.894064,8028,1952
44,alloc,1096,85324,94208,0.905698,6900,1984
45,alloc,656,86012,94208,0.913001,6212,1984
46,alloc,3539,89552,98304,0.910970,6704,2048
47,alloc,491,90044,98304,0.915975,6212,2048
48,alloc,2507,92552,102400,0.903828,7736,2112
49,alloc,239,92792,102400,0.906172,7464,2144
50,alloc,1433,94228,102400,0.920195,5996,2176
51,alloc,1277,95508,102400,0.932695,4684,2208
52,alloc,2311,97820,106496,0.918532,6404,2272
53,alloc,2452,100272,110592,0.906684,7984,2336
54,alloc,3727,104000,114688,0.906808,8288,2400
55,alloc,2247,106248,118784,0.894464,10072,2464
56,alloc,2125,108376,122880,0.881966,11976,2528
57,alloc,690,109068,122880,0.887598,11252,2560
58,alloc,1296,110364,122880,0.898145,9924,2592
59,alloc,1258,111624,122880,0.908398,8632,2624
60,alloc,3621,115248,126976,0.907636,9040,2688
61,alloc,68,115328,126976,0.908266,8960,2688
62,alloc,631,115960,126976,0.913243,8296,2720
63,alloc,3609,119572,131072,0.912262,8716,2784
64,alloc,73,119660,131072,0.912933,8628,2784
65,alloc,2412,122072,135168,0.903113,10248,2848
66,alloc,2026,124100,139264,0.891113,12252,2912
67,alloc,1703,125804,139264,0.903349,10516,2944
68,alloc,697,126504,139264,0.908375,9784,2976
69,alloc,1803,128308,139264,0.921329,7948,3008
70,alloc,3925,132236,143360,0.922405,8052,3072
71,alloc,2415,134652,147456,0.913167,9668,3136
72,alloc,952,135604,147456,0.919623,8684,3168
73,alloc,228,135856,147456,0.921332,8432,3168
74,alloc,1076,136932,147456,0.928630,7324,3200
75,alloc,1584,138516,147456,0.939372,5708,3232
76,alloc,3237,141756,151552,0.935362,6500,3296
77,alloc,149,141920,151552,0.936444,6336,3296
78,alloc,1026,142948,155648,0.918406,9340,3360
79,alloc,2261,145212,155648,0.932951,7044,3392
80,alloc,1038,146252,159744,0.915540,10036,3456
81,alloc,2271,148524,159744,0.929763,7732,3488
82,alloc,1329,149856,163840,0.914648,10432,3552
83,alloc,1749,151608,163840,0.925342,8648,3584
84,alloc,3938,155548,167936,0.926234,8740,3648
85,alloc,2640,158188,172032,0.919527,10132,3712
86,alloc,807,158996,172032,0.924223,9292,3744
87,alloc,3456,162452,176128,0.922352,9868,3808
88,alloc,2981,165436,180224,0.917947,10916,3872
89,alloc,2997,168436,184320,0.913824,11948,3936
90,alloc,1664,170100,188416,0.902790,14316,4000
91,alloc,3843,173944,192512,0.903549,14504,4064
92,alloc,3146,177092,196608,0.900736,15388,4128
93,alloc,1549,178644,196608,0.908630,13804,4160
94,alloc,628,179276,196608,0.911845,13172,4160
95,alloc,3687,182964,200704,0.911611,13516,4224
96,alloc,3391,186356,204800,0.909941,14156,4288
97,alloc,3332,189688,208896,0.908050,14856,4352
98,alloc,770,190472,208896,0.911803,14072,4352
99,alloc,2013,192488,212992,0.903733,16088,4416
100,alloc,510,193000,212992,0.906137,15576,4416
101,alloc,1192,194192,212992,0.911734,14352,4448
102,alloc,2585,196780,217088,0.906453,15796,4512
103,alloc,443,197224,217088,0.908498,15352,4512
104,alloc,2494,199720,221184,0.902959,16888,4576
105,alloc,2712,202432,225280,0.898580,18208,4640
106,alloc,4009,206444,229376,0.900024,18228,4704
107,alloc,1846,208292,229376,0.908081,16348,4736
108,alloc,131,208424,229376,0.908657,16216,4736
109,alloc,2309,210736,233472,0.902618,17936,4800
110,alloc,1757,212496,237568,0.894464,20208,4864
111,alloc,2142,214640,237568,0.903489,18032,4896
112,alloc,3087,217728,241664,0.900953,18976,4960
113,alloc,2842,220572,245760,0.897510,20164,5024
114,alloc,2192,222764,249856,0.891570,22004,5088
115,alloc,2159,224924,253952,0.885695,23876,5152
116,alloc,2017,226944,258048,0.879464,25888,5216
117,alloc,1600,228544,258048,0.885665,24256,5248
118,alloc,3679,232224,262144,0.885864,24608,5312
119,alloc,968,233192,262144,0.889557,23608,5344
120,alloc,1275,234468,262144,0.894424,22300,5376
121,alloc,2324,236792,266240,0.889393,24008,5440
122,alloc,3974,240768,270336,0.890625,24064,5504
123,alloc,3531,244300,274432,0.890202,24564,5568
124,alloc,993,245296,274432,0.893832,23536,5600
125,alloc,3431,248728,278528,0.893009,24136,5664
126,alloc,1050,249780,278528,0.896786,23052,5696
127,alloc,3251,253032,282624,0.895296,23832,5760
128,alloc,2328,255360,286720,0.890625,25536,5824
129,alloc,2083,257444,290816,0.885247,27484,5888
130,alloc,3767,261212,294912,0.885729,27748,5952
131,alloc,1764,262976,294912,0.891710,25952,5984
132,alloc,512,263488,294912,0.893446,25408,6016
133,alloc,1334,264824,294912,0.897976,24040,6048
134,alloc,3962,268788,299008,0.898932,24108,6112
135,alloc,152,268956,299008,0.899494,23940,6112
136,alloc,3132,272088,303104,0.897672,24840,6176
137,alloc,1449,273540,303104,0.902463,23356,6208
138,alloc,3527,277068,307200,0.901914,23860,6272
139,alloc,609,277708,307200,0.903997,23220,6272
140,alloc,2182,279892,311296,0.899119,25068,6336
141,alloc,1591,281484,311296,0.904233,23444,6368
142,alloc,2480,283964,315392,0.900353,24996,6432
143,alloc,2937,286904,319488,0.898012,26088,6496
144,alloc,1878,288784,319488,0.903896,24176,6528
145,alloc,281,289088,319488,0.904848,23872,6528
146,alloc,3406,292496,323584,0.903926,24496,6592
147,alloc,791,293288,323584,0.906374,23704,6592
148,alloc,3615,296904,327680,0.906079,24120,6656
149,alloc,844,297748,327680,0.908655,23244,6688
150,alloc,869,298648,327680,0.911401,22344,6688
151,alloc,843,299492,327680,0.913977,21468,6720
152,alloc,915,300408,327680,0.916772,20520,6752
153,alloc,3842,304252,331776,0.917040,20708,6816
154,alloc,2023,306276,335872,0.911883,22716,6880
155,alloc,1865,308148,335872,0.917457,20844,6880
156,alloc,1386,309536,335872,0.921589,19424,6912
157,alloc,1999,311544,335872,0.927568,17416,6912
158,alloc,2221,313768,339968,0.922934,19224,6976
159,alloc,3118,316888,344064,0.921015,20136,7040
160,alloc,776,317668,344064,0.923282,19356,7040
161,alloc,2357,320028,348160,0.919198,21028,7104
162,alloc,2254,322284,352256,0.914914,22804,7168
163,alloc,2419,324704,356352,0.911189,24416,7232
164,alloc,2979,327684,360448,0.909102,25468,7296
165,alloc,2218,329904,364544,0.904977,27280,7360
166,alloc,3751,333656,368640,0.905100,27560,7424
167,alloc,2192,335848,372736,0.901035,29400,7488
168,alloc,2475,338324,376832,0.897811,30956,7552
169,alloc,2529,340856,380928,0.894804,32456,7616
170,alloc,1145,342004,380928,0.897818,31276,7648
171,alloc,161,342172,380928,0.898259,31108,7648
172,alloc,3922,346096,385024,0.898895,31216,7712
173,alloc,539,346636,385024,0.900297,30644,7744
174,alloc,510,347148,385024,0.901627,30100,7776
175,alloc,1262,348412,385024,0.904910,28804,7808
176,alloc,1074,349488,385024,0.907704,27696,7840
177,alloc,1677,351196,385024,0.912141,25988,7840
178,alloc,4085,355284,393216,0.903534,30028,7904
179,alloc,1040,356336,393216,0.906209,28976,7904
180,alloc,324,356680,393216,0.907084,28632,7904
181,alloc,3173,359856,393216,0.915161,25424,7936
182,alloc,1335,361192,393216,0.918559,24056,7968
183,alloc,2640,363832,397312,0.915734,25448,8032
184,alloc,1105,364940,397312,0.918522,24308,8064
185,alloc,683,365628,397312,0.920254,23620,8064
186,alloc,1315,366944,397312,0.923566,22272,8096
187,alloc,1069,368016,397312,0.926264,21168,8128
188,alloc,1123,369140,397312,0.929094,20012,8160
189,alloc,1971,371112,397312,0.934057,18008,8192
190,alloc,2914,374028,401408,0.931790,19124,8256
191,alloc,1741,375772,401408,0.936135,17348,8288
192,alloc,258,376032,401408,0.936783,17088,8288
193,alloc,1782,377816,401408,0.941227,15272,8320
194,alloc,1324,379140,405504,0.934985,17980,8384
195,alloc,182,379328,405504,0.935448,17792,8384
196,alloc,989,380320,405504,0.937895,16768,8416
197,alloc,26,380348,405504,0.937964,16740,8416
198,alloc,1415,381764,405504,0.941456,15292,8448
199,alloc,1121,382888,405504,0.944227,14136,8480
200,alloc,471,383388,405504,0.945460,13636,8480
201,alloc,1370,384760,409600,0.939355,16296,8544
202,alloc,2286,387048,409600,0.944941,13976,8576
203,alloc,3996,391044,413696,0.945245,14012,8640
204,alloc,37,391088,413696,0.945351,13968,8640
205,alloc,3104,394192,417792,0.943513,14896,8704
206,alloc,3464,397656,421888,0.942563,15464,8768
207,alloc,445,398104,421888,0.943625,14984,8800
208,alloc,3759,401864,425984,0.943378,15256,8864
209,alloc,3570,405436,430080,0.942699,15716,8928
210,alloc,2795,408232,434176,0.940245,16952,8992
211,alloc,749,408984,434176,0.941977,16168,9024
212,alloc,830,409816,434176,0.943894,15304,9056
213,alloc,3525,413344,438272,0.943122,15808,9120
214,alloc,965,414312,438272,0.945331,14808,9152
215,alloc,2751,417064,442368,0.942799,16088,9216
216,alloc,1591,418656,446464,0.937715,18528,9280
217,alloc,562,419224,446464,0.938987,17960,9280
218,alloc,3971,423196,450560,0.939267,18020,9344
219,alloc,544,423740,450560,0.940474,17444,9376
220,alloc,1374,425116,450560,0.943528,16036,9408
221,alloc,2225,427344,454656,0.939928,17840,9472
222,alloc,2564,429908,458752,0.937125,19308,9536
223,alloc,3840,433748,462848,0.937128,19500,9600
224,alloc,1772,435552,462848,0.941026,17696,9600
225,alloc,82,435640,462848,0.941216,17608,9600
226,alloc,3415,439056,466944,0.940275,18224,9664
227,alloc,871,439928,466944,0.942143,17320,9696
228,alloc,3986,443916,471040,0.942417,17364,9760
229,alloc,300,444220,471040,0.943062,17060,9760
230,alloc,2500,446720,475136,0.940194,18592,9824
231,alloc,1047,447768,475136,0.942400,17512,9856
232,alloc,2716,450484,479232,0.940012,18828,9920
233,alloc,2293,452780,483328,0.936797,20564,9984
234,alloc,2983,455764,487424,0.935046,21612,10048
235,alloc,799,456564,487424,0.936688,20780,10080
236,alloc,98,456664,487424,0.936893,20680,10080
237,alloc,1382,458048,487424,0.939732,19264,10112
238,alloc,3997,462048,491520,0.940039,19296,10176
239,alloc,4071,466120,499712,0.932777,23352,10240
240,alloc,2941,469064,499712,0.938669,20376,10272
241,alloc,2449,471516,503808,0.935904,21956,10336
242,alloc,2161,473680,507904,0.932617,23824,10400
243,alloc,372,474068,507904,0.933381,23436,10400
244,alloc,1199,475268,507904,0.935744,22204,10432
245,alloc,3380,478648,512000,0.934859,22856,10496
246,alloc,2078,480728,516096,0.931470,24808,10560
247,alloc,1724,482464,516096,0.934834,23072,10560
248,alloc,1274,483740,516096,0.937306,21764,10592
249,alloc,3382,487124,520192,0.936431,22412,10656
250,alloc,3585,490712,524288,0.935959,22856,10720
251,alloc,144,490856,524288,0.936234,22712,10720
252,alloc,1644,492500,524288,0.939369,21036,10752
253,alloc,2957,495460,528384,0.937689,22108,10816
254,alloc,138,495604,528384,0.937962,21964,10816
255,alloc,248,495856,528384,0.938439,21712,10816
256,alloc,3753,499612,532480,0.938274,21988,10880
257,alloc,1017,500660,532480,0.940242,20940,10880
258,alloc,120,500780,532480,0.940467,20820,10880
259,alloc,2514,503296,536576,0.937977,22336,10944
260,alloc,521,503820,536576,0.938954,21780,10976
261,alloc,287,504140,536576,0.939550,21460,10976
262,alloc,3618,507760,540672,0.939128,21872,11040
263,alloc,3594,511356,544768,0.938667,22308,11104
264,alloc,3181,514540,548864,0.937464,23156,11168
265,alloc,3778,518320,552960,0.937355,23408,11232
266,alloc,1396,519716,552960,0.939880,21980,11264
267,alloc,3621,523340,557056,0.939475,22388,11328
268,alloc,3344,526684,561152,0.938576,23076,11392
269,alloc,1975,528660,565248,0.935271,25132,11456
270,alloc,1136,529796,565248,0.937281,23964,11488
271,alloc,3032,532828,569344,0.935863,24964,11552
272,alloc,1891,534720,569344,0.939186,23040,11584
273,alloc,3046,537768,573440,0.937793,24024,11648
274,alloc,3002,540772,577536,0.936343,25052,11712
275,alloc,1777,542552,577536,0.939425,23240,11744
276,alloc,2848,545400,581632,0.937706,24424,11808
277,alloc,283,545684,581632,0.938195,24108,11840
278,alloc,2661,548348,585728,0.936182,25476,11904
279,alloc,2134,550484,589824,0.933302,27372,11968
280,alloc,2192,552676,593920,0.930556,29212,12032
281,alloc,2642,555320,598016,0.928604,30600,12096
282,alloc,242,555564,598016,0.929012,30356,12096
283,alloc,2223,557788,602112,0.926386,32164,12160
284,alloc,2269,560060,606208,0.923874,33924,12224
285,alloc,2002,562064,610304,0.920957,35952,12288
286,alloc,3113,565180,614400,0.919889,36868,12352
287,alloc,1166,566364,614400,0.921816,35684,12352
288,alloc,3418,569784,618496,0.921241,36296,12416
289,alloc,2336,572120,622592,0.918932,37992,12480
290,alloc,125,572252,622592,0.919144,37860,12480
291,alloc,2809,575064,626688,0.917624,39080,12544
292,alloc,3186,578252,630784,0.916720,39924,12608
293,alloc,1701,579956,630784,0.919421,38188,12640
294,alloc,41,580000,630784,0.919491,38144,12640
295,alloc,2047,582048,634880,0.916784,40128,12704
296,alloc,3285,585336,638976,0.916053,40872,12768
297,alloc,1296,586632,638976,0.918081,39544,12800
298,alloc,2362,588996,643072,0.915910,41212,12864
299,alloc,3728,592724,647168,0.915873,41516,12928
300,alloc,1218,593944,647168,0.917759,40296,12928
301,alloc,2000,595972,647168,0.920892,38268,12928
302,alloc,616,596620,647168,0.921894,37620,12928
303,alloc,2825,599448,651264,0.920438,38824,12992
304,alloc,1725,601176,651264,0.923091,37064,13024
305,alloc,2797,603976,655360,0.921594,38296,13088
306,alloc,2086,606064,659456,0.919036,40240,13152
307,alloc,3274,609340,663552,0.918300,40996,13216
308,alloc,3603,612944,667648,0.918065,41424,13280
309,alloc,1058,614016,667648,0.919670,40352,13280
310,alloc,1396,615412,667648,0.921761,38924,13312
311,alloc,3838,619252,671744,0.921857,39116,13376
312,alloc,3034,622288,675840,0.920762,40112,13440
313,alloc,854,623144,675840,0.922029,39224,13472
314,alloc,2662,625808,679936,0.920393,40592,13536
315,alloc,3372,629180,684032,0.919811,41252,13600
316,alloc,2883,632064,688128,0.918527,42400,13664
317,alloc,2646,634712,692224,0.916917,43784,13728
318,alloc,1822,636552,692224,0.919575,41944,13728
319,alloc,3580,640132,696320,0.919307,42396,13792
320,alloc,1315,641448,696320,0.921197,41048,13824
321,alloc,449,641900,696320,0.921846,40596,13824
322,alloc,772,642672,696320,0.922955,39792,13856
323,alloc,924,643596,696320,0.924282,38836,13888
324,alloc,329,643948,696320,0.924787,38484,13888
325,alloc,497,644452,696320,0.925511,37980,13888
326,alloc,1262,645716,696320,0.927327,36684,13920
327,alloc,864,646580,696320,0.928567,35788,13952
328,alloc,2782,649364,700416,0.927112,37036,14016
329,alloc,579,649976,700416,0.927986,36424,14016
330,alloc,3355,653332,704512,0.927354,37100,14080
331,alloc,3475,656808,708608,0.926899,37656,14144
332,alloc,3035,659844,712704,0.925832,38652,14208
333,alloc,1308,661152,712704,0.927667,37312,14240
334,alloc,2591,663744,716800,0.925982,38752,14304
335,alloc,3211,666956,720896,0.925176,39572,14368
336,alloc,2973,669932,724992,0.924054,40628,14432
337,alloc,609,670544,724992,0.924898,39984,14464
338,alloc,3749,674296,729088,0.924849,40264,14528
339,alloc,3019,677316,733184,0.923801,41276,14592
340,alloc,104,677420,733184,0.923943,41172,14592
341,alloc,3828,681248,737280,0.924002,41376,14656
342,alloc,2107,683356,741376,0.921740,43300,14720
343,alloc,1883,685252,741376,0.924298,41404,14720
344,alloc,1726,686980,741376,0.926628,39644,14752
345,alloc,121,687104,741376,0.926796,39520,14752
346,alloc,389,687500,741376,0.927330,39124,14752
347,alloc,307,687808,741376,0.927745,38784,14784
348,alloc,843,688656,741376,0.928889,37936,14784
349,alloc,2728,691384,745472,0.927445,39240,14848
350,alloc,3028,694412,749568,0.926416,40244,14912
351,alloc,1319,695732,749568,0.928177,38892,14944
352,alloc,3204,698936,753664,0.927384,39720,15008
353,alloc,2900,701836,757760,0.926198,40852,15072
354,alloc,1935,703780,757760,0.928764,38908,15072
355,alloc,399,704188,757760,0.929302,38500,15072
356,alloc,2930,707120,761856,0.928154,39600,15136
357,alloc,1521,708644,761856,0.930155,38044,15168
358,alloc,3073,711720,765952,0.929197,39000,15232
359,alloc,3625,715348,770048,0.928965,39404,15296
360,alloc,1249,716600,770048,0.930591,38120,15328
361,alloc,772,717372,770048,0.931594,37316,15360
362,alloc,3492,720864,774144,0.931176,37856,15424
363,alloc,1523,722388,774144,0.933144,36300,15456
364,alloc,2234,724624,778240,0.931106,38096,15520
365,alloc,2617,727244,782336,0.929580,39508,15584
366,alloc,57,727304,782336,0.929657,39448,15584
367,alloc,3858,731164,786432,0.929723,39620,15648
368,alloc,3834,735000,790528,0.929758,39816,15712
369,alloc,2459,737460,794624,0.928062,41388,15776
370,alloc,989,738456,794624,0.929315,40392,15776
371,alloc,3181,741640,798720,0.928536,41240,15840
372,alloc,3456,745096,802816,0.928103,41816,15904
373,alloc,1670,746768,802816,0.930186,40112,15936
374,alloc,334,747104,802816,0.930604,39744,15968
375,alloc,3974,751080,806912,0.930808,39800,16032
376,alloc,3527,754608,811008,0.930457,40304,16096
377,alloc,753,755364,811008,0.931389,39548,16096
378,alloc,817,756192,811008,0.932410,38720,16096
379,alloc,3298,759492,815104,0.931773,39452,16160
380,alloc,2840,762332,819200,0.930581,40644,16224
381,alloc,501,762836,819200,0.931196,40140,16224
382,alloc,3018,765856,823296,0.930232,41152,16288
383,alloc,2971,768828,827392,0.929219,42212,16352
384,alloc,378,769240,827392,0.929717,41800,16352
385,alloc,3128,772368,831488,0.928899,42704,16416
386,alloc,2210,774580,835584,0.926992,44524,16480
387,alloc,2183,776764,839680,0.925071,46372,16544
388,alloc,1058,777824,839680,0.926334,45312,16544
389,alloc,1000,778824,839680,0.927525,44312,16544
390,alloc,3889,782716,843776,0.927635,44452,16608
391,alloc,1746,784464,843776,0.929706,42672,16640
392,alloc,1097,785564,843776,0.931010,41572,16640
393,alloc,887,786468,843776,0.932082,40668,16640
394,alloc,1618,788088,843776,0.934001,39016,16672
395,alloc,2847,790936,847872,0.932848,40200,16736
396,alloc,3801,794740,851968,0.932828,40428,16800
397,alloc,1364,796104,851968,0.934429,39032,16832
398,alloc,3795,799900,856064,0.934393,39268,16896
399,alloc,1832,801732,860160,0.932073,41468,16960
400,alloc,1730,803464,860160,0.934087,39704,16992
401,alloc,1822,805288,864256,0.931770,41912,17056
402,alloc,2325,807616,868352,0.930056,43616,17120
403,alloc,2931,810548,872448,0.929050,44716,17184
404,alloc,677,811236,872448,0.929839,44028,17184
405,alloc,1413,812652,872448,0.931462,42580,17216
406,alloc,2727,815380,876544,0.930221,43884,17280
407,alloc,1911,817292,876544,0.932403,41940,17312
408,alloc,1644,818936,876544,0.934278,40264,17344
409,alloc,2885,821824,880640,0.933212,41408,17408
410,alloc,1170,823008,880640,0.934557,40224,17408
411,alloc,1392,824400,884736,0.931803,42864,17472
412,alloc,101,824504,884736,0.931921,42760,17472
413,alloc,698,825204,884736,0.932712,42060,17472
414,alloc,1584,826788,884736,0.934502,40444,17504
415,alloc,1707,828496,888832,0.932118,42768,17568
416,alloc,1682,830180,888832,0.934012,41052,17600
417,alloc,690,830884,888832,0.934804,40348,17600
418,alloc,1962,832848,892928,0.932716,42416,17664
419,alloc,1979,834828,892928,0.934933,40404,17696
420,alloc,63,834892,892928,0.935005,40340,17696
421,alloc,2964,837856,897024,0.934040,41408,17760
422,alloc,2633,840492,901120,0.932719,42804,17824
423,alloc,1749,842244,905216,0.930434,45084,17888
424,alloc,2097,844344,905216,0.932754,42952,17920
425,alloc,2389,846736,909312,0.931183,44592,17984
426,alloc,507,847276,909312,0.931777,44052,17984
427,alloc,1468,848744,909312,0.933391,42552,18016
428,alloc,1451,850196,913408,0.930795,45132,18080
429,alloc,641,850856,913408,0.931518,44472,18080
430,alloc,2885,853744,917504,0.930507,45616,18144
431,alloc,1108,854876,917504,0.931741,44484,18144
432,alloc,3754,858632,921600,0.931675,44760,18208
433,alloc,1336,859968,921600,0.933125,43392,18240
434,alloc,3772,863740,925696,0.933071,43652,18304
435,alloc,2636,866376,929792,0.931795,45048,18368
436,alloc,757,867136,929792,0.932613,44256,18400
437,alloc,3395,870532,933888,0.932159,44892,18464
438,alloc,1077,871612,933888,0.933315,43812,18464
439,alloc,523,872168,933888,0.933911,43256,18464
440,alloc,1111,873312,933888,0.935136,42112,18464
441,alloc,3213,876528,937984,0.934481,42928,18528
442,alloc,2393,878924,937984,0.937035,40500,18560
443,alloc,2523,881448,942080,0.935640,42008,18624
444,alloc,3607,885056,946176,0.935403,42432,18688
445,alloc,1385,886452,946176,0.936879,41036,18688
446,alloc,3283,889736,950272,0.936296,41784,18752
447,alloc,344,890080,950272,0.936658,41408,18784
448,alloc,1260,891340,950272,0.937984,40116,18816
449,alloc,24,891364,950272,0.938009,40092,18816
450,alloc,640,892004,950272,0.938683,39420,18848
451,alloc,3351,895356,954368,0.938166,40100,18912
452,alloc,1043,896412,954368,0.939273,39044,18912
453,alloc,2672,899084,958464,0.938047,40404,18976
454,alloc,3670,902756,962560,0.937870,40764,19040
455,alloc,1478,904264,962560,0.939437,39256,19040
456,alloc,1806,906072,966656,0.937326,41480,19104
457,alloc,719,906804,966656,0.938083,40748,19104
458,alloc,740,907548,966656,0.938853,40004,19104
459,alloc,1469,909020,966656,0.940376,38500,19136
460,alloc,2753,911776,970752,0.939247,39776,19200
461,alloc,54,911832,970752,0.939305,39720,19200
462,alloc,2567,914400,974848,0.937992,41184,19264
463,alloc,2939,917340,978944,0.937071,42276,19328
464,alloc,2712,920052,983040,0.935925,43596,19392
465,alloc,1177,921244,983040,0.937138,42404,19392
466,alloc,3889,925136,987136,0.937192,42544,19456
467,alloc,2138,927276,991232,0.935478,44436,19520
468,alloc,1426,928704,991232,0.936919,42976,19552
469,alloc,3583,932288,995328,0.936664,43424,19616
470,alloc,594,932896,995328,0.937275,42816,19616
471,alloc,4080,936976,1003520,0.933689,46864,19680
472,alloc,3176,940152,1003520,0.936854,43656,19712
473,alloc,2753,942908,1007616,0.935781,44932,19776
474,alloc,2900,945808,1011712,0.934859,46064,19840
475,alloc,3309,949120,1015808,0.934350,46784,19904
476,alloc,3616,952736,1019904,0.934143,47200,19968
477,alloc,2325,955064,1024000,0.932680,48904,20032
478,alloc,1517,956584,1024000,0.934164,47352,20064
479,alloc,2802,959388,1028096,0.933170,48580,20128
480,alloc,659,960068,1028096,0.933831,47900,20128
481,alloc,2956,963024,1032192,0.932989,48976,20192
482,alloc,842,963868,1032192,0.933807,48100,20224
483,alloc,1799,965668,1032192,0.935551,46268,20256
484,alloc,1867,967536,1036288,0.933656,48432,20320
485,alloc,2136,969700,1036288,0.935744,46268,20320
486,alloc,2424,972124,1040384,0.934390,47876,20384
487,alloc,4048,976188,1044480,0.934616,47876,20416
488,alloc,3674,979864,1048576,0.934471,48232,20480
489,alloc,85,979952,1048576,0.934555,48144,20480
490,alloc,625,980588,1048576,0.935162,47508,20480
491,alloc,4003,984592,1052672,0.935326,47536,20544
492,alloc,162,984756,1052672,0.935482,47372,20544
493,alloc,3460,988216,1056768,0.935131,47944,20608
494,alloc,213,988440,1056768,0.935342,47720,20608
495,alloc,3080,991520,1060864,0.934634,48672,20672
496,alloc,3523,995044,1064960,0.934349,49180,20736
497,alloc,2659,997704,1069056,0.933257,50552,20800
498,alloc,2050,999756,1073152,0.931607,52532,20864
499,alloc,953,1000712,1073152,0.932498,51544,20896
500,alloc,892,1001604,1073152,0.933329,50620,20928
501,alloc,3704,1005308,1077248,0.933219,50948,20992
502,alloc,1459,1006768,1077248,0.934574,49456,21024
503,alloc,1592,1008360,1077248,0.936052,47832,21056
504,alloc,1053,1009428,1077248,0.937043,46764,21056
505,alloc,715,1010148,1077248,0.937712,46044,21056
506,alloc,3738,1013888,1081344,0.937618,46336,21120
507,alloc,3643,1017532,1085440,0.937437,46724,21184
508,alloc,3620,1021152,1089536,0.937236,47136,21248
509,alloc,2837,1023992,1093632,0.936322,48328,21312
510,alloc,86,1024080,1093632,0.936403,48240,21312
511,alloc,3787,1027868,1097728,0.936359,48484,21376
512,alloc,2998,1030868,1101824,0.935601,49516,21440
513,alloc,1271,1032144,1101824,0.936759,48240,21440
514,alloc,2084,1034228,1105920,0.935174,50188,21504
515,alloc,3846,1038076,1110016,0.935190,50372,21568
516,alloc,2085,1040164,1114112,0.933626,52316,21632
517,alloc,3113,1043280,1118208,0.932993,53232,21696
518,alloc,2208,1045488,1122304,0.931555,55056,21760
519,alloc,3102,1048592,1126400,0.930923,55984,21824
520,alloc,53,1048648,1126400,0.930973,55928,21824
521,alloc,953,1049604,1126400,0.931822,54940,21856
522,alloc,3919,1053524,1130496,0.931913,55052,21920
523,alloc,2806,1056332,1134592,0.931024,56276,21984
524,alloc,3261,1059596,1138688,0.930541,57044,22048
525,alloc,624,1060220,1138688,0.931089,56388,22080
526,alloc,1537,1061760,1138688,0.932442,54816,22112
527,alloc,3437,1065200,1142784,0.932110,55408,22176
528,alloc,1018,1066224,1142784,0.933006,54384,22176
529,alloc,3079,1069304,1146880,0.932359,55336,22240
530,alloc,752,1070072,1146880,0.933029,54568,22240
531,alloc,831,1070912,1146880,0.933761,53728,22240
532,alloc,2807,1073720,1150976,0.932878,54952,22304
533,alloc,3962,1077684,1155072,0.933002,55020,22368
534,alloc,2942,1080628,1159168,0.932245,56108,22432
535,alloc,2219,1082848,1163264,0.930870,57920,22496
536,alloc,3310,1086160,1167360,0.930441,58640,22560
537,alloc,1379,1087540,1167360,0.931623,57228,22592
