event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
0,alloc,3697,3700,4096,0.903320,332,64
1,alloc,2715,6416,8192,0.783203,1648,128
2,alloc,3343,9760,12288,0.794271,2336,192
3,alloc,331,10092,12288,0.821289,1972,224
4,alloc,1196,11288,12288,0.918620,744,256
5,alloc,2881,14172,16384,0.864990,1892,320
6,alloc,982,15156,16384,0.925049,876,352
7,alloc,2324,17480,20480,0.853516,2584,416
8,alloc,1948,19428,24576,0.790527,4668,480
9,alloc,3551,22980,28672,0.801479,5148,544
10,alloc,3478,26460,32768,0.807495,5700,608
11,alloc,3764,30224,36864,0.819878,5968,672
12,alloc,147,30372,36864,0.823893,5788,704
13,alloc,1980,32352,36864,0.877604,3776,736
14,alloc,4091,36444,45056,0.808860,7812,800
15,alloc,3552,39996,45056,0.887695,4228,832
16,alloc,253,40252,45056,0.893377,3940,864
17,alloc,3908,44160,49152,0.898438,4064,928
18,alloc,2267,46428,53248,0.871920,5828,992
19,alloc,1391,47848,53248,0.898588,4408,992
20,alloc,2096,49944,57344,0.870954,6344,1056
21,alloc,1461,51408,57344,0.896484,4848,1088
22,alloc,2102,53512,61440,0.870964,6776,1152
23,alloc,2175,55688,65536,0.849731,8632,1216
24,alloc,1702,57392,65536,0.875732,6896,1248
25,alloc,263,57660,65536,0.879822,6628,1248
26,alloc,1025,58688,65536,0.895508,5568,1280
27,alloc,368,59056,65536,0.901123,5168,1312
28,alloc,273,59332,65536,0.905334,4860,1344
29,alloc,2020,61352,69632,0.881089,6872,1408
30,alloc,3185,64540,73728,0.875380,7716,1472
31,alloc,337,64880,73728,0.879991,7344,1504
32,alloc,3379,68260,77824,0.877107,7996,1568
33,alloc,2854,71116,81920,0.868115,9172,1632
34,alloc,808,71924,81920,0.877979,8332,1664
35,alloc,235,72160,81920,0.880859,8064,1696
36,alloc,366,72528,81920,0.885352,7664,1728
37,alloc,1185,73716,81920,0.899854,6444,1760
38,alloc,2482,76200,86016,0.885882,7992,1824
39,alloc,10,76212,86016,0.886021,7948,1856
40,alloc,1524,77736,90112,0.862660,10456,1920
41,alloc,2541,80280,94208,0.852157,11944,1984
42,alloc,1305,81588,94208,0.866041,10604,2016
43,alloc,2617,84208,98304,0.856608,12016,2080
44,alloc,1096,85304,98304,0.867757,10888,2112
45,alloc,656,85960,98304,0.874430,10200,2144
46,alloc,3539,89500,102400,0.874023,10692,2208
47,alloc,491,89992,102400,0.878828,10168,2240
48,alloc,2507,92500,106496,0.868577,11692,2304
49,alloc,239,92740,106496,0.870831,11420,2336
50,alloc,1433,94176,106496,0.884315,9952,2368
51,alloc,1277,95472,106496,0.896484,8656,2368
52,alloc,2311,97784,110592,0.884187,10376,2432
53,alloc,2452,100236,114688,0.873989,11956,2496
54,alloc,3727,103964,118784,0.875236,12260,2560
55,alloc,2247,106212,122880,0.864355,14044,2624
56,alloc,2125,108340,126976,0.853232,15948,2688
57,alloc,690,109032,126976,0.858682,15224,2720
58,alloc,1296,110328,126976,0.868889,13896,2752
59,alloc,1258,111588,126976,0.878812,12604,2784
60,alloc,3621,115212,131072,0.878998,13012,2848
61,alloc,68,115280,131072,0.879517,12912,2880
62,alloc,631,115912,131072,0.884338,12248,2912
63,alloc,3609,119524,135168,0.884263,12668,2976
64,alloc,73,119600,135168,0.884825,12560,3008
65,alloc,2412,122012,139264,0.876120,14180,3072
66,alloc,2026,124040,143360,0.865234,16184,3136
67,alloc,1703,125744,143360,0.877121,14448,3168
68,alloc,697,126444,143360,0.882003,13716,3200
69,alloc,1803,128248,147456,0.869737,15944,3264
70,alloc,3925,132176,151552,0.872149,16048,3328
71,alloc,2415,134592,155648,0.864720,17664,3392
72,alloc,952,135544,155648,0.870837,16680,3424
73,alloc,228,135772,155648,0.872302,16420,3456
74,alloc,1076,136848,155648,0.879215,15312,3488
75,alloc,1584,138432,155648,0.889391,13696,3520
76,alloc,3237,141672,159744,0.886869,14488,3584
77,alloc,149,141824,159744,0.887821,14304,3616
78,alloc,1026,142852,159744,0.894256,13244,3648
79,alloc,2261,145116,163840,0.885718,15012,3712
80,alloc,1038,146156,163840,0.892065,13940,3744
81,alloc,2271,148428,167936,0.883837,15700,3808
82,alloc,1329,149760,167936,0.891768,14336,3840
83,alloc,1749,151512,172032,0.880720,16616,3904
84,alloc,3938,155452,176128,0.882608,16708,3968
85,alloc,2640,158092,180224,0.877197,18100,4032
86,alloc,807,158900,180224,0.881681,17260,4064
87,alloc,3456,162356,184320,0.880838,17836,4128
88,alloc,2981,165340,188416,0.877526,18884,4192
89,alloc,2997,168340,192512,0.874439,19916,4256
90,alloc,1664,170004,192512,0.883083,18220,4288
91,alloc,3843,173848,196608,0.884237,18408,4352
92,alloc,3146,176996,200704,0.881876,19292,4416
93,alloc,1549,178576,200704,0.889748,17712,4416
94,alloc,628,179228,200704,0.892997,17060,4416
95,alloc,3687,182916,204800,0.893145,17404,4480
96,alloc,3391,186308,208896,0.891870,18044,4544
97,alloc,3332,189640,212992,0.890362,18744,4608
98,alloc,770,190412,212992,0.893987,17940,4640
99,alloc,2013,192428,217088,0.886406,19956,4704
100,alloc,510,192940,217088,0.888764,19412,4736
101,alloc,1192,194132,217088,0.894255,18188,4768
102,alloc,2585,196720,221184,0.889395,19632,4832
103,alloc,443,197164,221184,0.891403,19156,4864
104,alloc,2494,199660,225280,0.886275,20692,4928
105,alloc,2712,202372,229376,0.882272,22012,4992
106,alloc,4009,206384,233472,0.883978,22032,5056
107,alloc,1846,208232,237568,0.876515,24216,5120
108,alloc,131,208364,237568,0.877071,24052,5152
109,alloc,2309,210676,241664,0.871772,25772,5216
110,alloc,1757,212436,241664,0.879055,23980,5248
111,alloc,2142,214580,245760,0.873128,25868,5312
112,alloc,3087,217668,249856,0.871174,26812,5376
113,alloc,2842,220512,253952,0.868322,28000,5440
114,alloc,2192,222704,258048,0.863033,29840,5504
115,alloc,2159,224864,262144,0.857788,31712,5568
116,alloc,2017,226884,266240,0.852178,33724,5632
117,alloc,1600,228484,266240,0.858188,32092,5664
118,alloc,3679,232164,270336,0.858798,32444,5728
119,alloc,968,233132,270336,0.862379,31476,5728
120,alloc,1275,234408,270336,0.867099,30168,5760
121,alloc,2324,236732,274432,0.862625,31876,5824
122,alloc,3974,240708,278528,0.864215,31932,5888
123,alloc,3531,244240,282624,0.864187,32432,5952
124,alloc,993,245236,282624,0.867711,31404,5984
125,alloc,3431,248668,286720,0.867285,32004,6048
126,alloc,1050,249720,286720,0.870954,30920,6080
127,alloc,3251,252972,290816,0.869870,31700,6144
128,alloc,2328,255300,294912,0.865682,33404,6208
129,alloc,2083,257384,299008,0.860793,35352,6272
130,alloc,3767,261152,303104,0.861592,35616,6336
131,alloc,1764,262916,303104,0.867412,33820,6368
132,alloc,512,263432,303104,0.869114,33304,6368
133,alloc,1334,264768,303104,0.873522,31936,6400
134,alloc,3962,268732,307200,0.874779,32004,6464
135,alloc,152,268884,307200,0.875273,31820,6496
136,alloc,3132,272016,311296,0.873818,32720,6560
137,alloc,1449,273468,311296,0.878482,31236,6592
138,alloc,3527,276996,315392,0.878259,31740,6656
139,alloc,609,277608,315392,0.880200,31096,6688
140,alloc,2182,279792,319488,0.875751,32944,6752
141,alloc,1591,281384,319488,0.880734,31320,6784
142,alloc,2480,283864,323584,0.877250,32872,6848
143,alloc,2937,286804,327680,0.875256,33964,6912
144,alloc,1878,288684,331776,0.870117,36116,6976
145,alloc,281,288968,331776,0.870973,35800,7008
146,alloc,3406,292376,335872,0.870498,36424,7072
147,alloc,791,293168,335872,0.872856,35600,7104
148,alloc,3615,296784,339968,0.872976,36016,7168
149,alloc,844,297628,339968,0.875459,35140,7200
150,alloc,869,298504,339968,0.878036,34264,7200
151,alloc,843,299348,339968,0.880518,33388,7232
152,alloc,915,300264,339968,0.883213,32440,7264
153,alloc,3842,304108,344064,0.883870,32628,7328
154,alloc,2023,306132,348160,0.879285,34636,7392
155,alloc,1865,308000,348160,0.884651,32736,7424
156,alloc,1386,309388,348160,0.888637,31316,7456
157,alloc,1999,311388,352256,0.883982,33348,7520
158,alloc,2221,313612,356352,0.880062,35156,7584
159,alloc,3118,316732,360448,0.878718,36068,7648
160,alloc,776,317512,360448,0.880882,35288,7648
161,alloc,2357,319872,364544,0.877458,36960,7712
162,alloc,2254,322128,368640,0.873828,38736,7776
163,alloc,2419,324548,372736,0.870718,40348,7840
164,alloc,2979,327528,376832,0.869162,41400,7904
165,alloc,2218,329748,380928,0.865644,43212,7968
166,alloc,3751,333500,385024,0.866180,43492,8032
167,alloc,2192,335692,389120,0.862695,45332,8096
168,alloc,2475,338168,393216,0.860006,46888,8160
169,alloc,2529,340700,397312,0.857512,48388,8224
170,alloc,1145,341848,397312,0.860402,47208,8256
171,alloc,161,342012,397312,0.860815,47012,8288
172,alloc,3922,345936,401408,0.861806,47120,8352
173,alloc,539,346476,401408,0.863152,46548,8384
174,alloc,510,346996,401408,0.864447,46028,8384
175,alloc,1262,348260,401408,0.867596,44732,8416
176,alloc,1074,349336,401408,0.870277,43624,8448
177,alloc,1677,351016,401408,0.874462,41912,8480
178,alloc,4085,355104,409600,0.866953,45952,8544
179,alloc,1040,356156,409600,0.869521,44900,8544
180,alloc,324,356480,409600,0.870313,44544,8576
181,alloc,3173,359656,409600,0.878066,41336,8608
182,alloc,1335,360992,409600,0.881328,39968,8640
183,alloc,2640,363632,413696,0.878984,41360,8704
184,alloc,1105,364740,413696,0.881662,40220,8736
185,alloc,683,365424,413696,0.883315,39504,8768
186,alloc,1315,366740,413696,0.886496,38156,8800
187,alloc,1069,367836,413696,0.889146,37060,8800
188,alloc,1123,368960,413696,0.891863,35904,8832
189,alloc,1971,370932,417792,0.887839,37964,8896
190,alloc,2914,373848,421888,0.886131,39080,8960
191,alloc,1741,375592,421888,0.890265,37304,8992
192,alloc,258,375852,421888,0.890881,37012,9024
193,alloc,1782,377636,425984,0.886503,39260,9088
194,alloc,1324,378960,425984,0.889611,37904,9120
195,alloc,182,379144,425984,0.890043,37688,9152
196,alloc,989,380156,425984,0.892418,36676,9152
197,alloc,26,380184,425984,0.892484,36616,9184
198,alloc,1415,381600,430080,0.887277,39232,9248
199,alloc,1121,382724,430080,0.889890,38076,9280
200,alloc,471,383196,430080,0.890988,37572,9312
201,alloc,1370,384568,434176,0.885742,40232,9376
202,alloc,2286,386856,434176,0.891012,37912,9408
203,alloc,3996,390852,438272,0.891802,37948,9472
204,alloc,37,390892,438272,0.891894,37876,9504
205,alloc,3104,393996,442368,0.890652,38804,9568
206,alloc,3464,397460,446464,0.890240,39372,9632
207,alloc,445,397908,446464,0.891243,38892,9664
208,alloc,3759,401668,450560,0.891486,39164,9728
209,alloc,3570,405240,454656,0.891311,39624,9792
210,alloc,2795,408036,458752,0.889448,40860,9856
211,alloc,749,408788,458752,0.891087,40076,9888
212,alloc,830,409628,458752,0.892918,39236,9888
213,alloc,3525,413156,462848,0.892639,39740,9952
214,alloc,965,414124,462848,0.894730,38740,9984
215,alloc,2751,416876,466944,0.892775,40020,10048
216,alloc,1591,418468,471040,0.888392,42460,10112
217,alloc,562,419032,471040,0.889589,41864,10144
218,alloc,3971,423004,475136,0.890280,41924,10208
219,alloc,544,423548,475136,0.891425,41348,10240
220,alloc,1374,424924,479232,0.886677,44004,10304
221,alloc,2225,427152,479232,0.891326,41744,10336
222,alloc,2564,429716,483328,0.889077,43212,10400
223,alloc,3840,433556,487424,0.889484,43404,10464
224,alloc,1772,435328,491520,0.885677,45664,10528
225,alloc,82,435412,491520,0.885848,45580,10528
226,alloc,3415,438828,495616,0.885419,46196,10592
227,alloc,871,439712,495616,0.887203,45312,10592
228,alloc,3986,443700,499712,0.887911,45356,10656
229,alloc,300,444004,499712,0.888520,45052,10656
230,alloc,2500,446504,503808,0.886258,46584,10720
231,alloc,1047,447552,503808,0.888338,45504,10752
232,alloc,2716,450268,507904,0.886522,46820,10816
233,alloc,2293,452564,512000,0.883914,48556,10880
234,alloc,2983,455548,516096,0.882681,49604,10944
235,alloc,799,456348,516096,0.884231,48772,10976
236,alloc,98,456448,516096,0.884425,48640,11008
237,alloc,1382,457832,516096,0.887106,47224,11040
238,alloc,3997,461832,520192,0.887811,47256,11104
239,alloc,4071,465904,528384,0.881753,51312,11168
240,alloc,2941,468848,528384,0.887324,48336,11200
241,alloc,2449,471300,532480,0.885104,49916,11264
242,alloc,2161,473464,536576,0.882380,51784,11328
243,alloc,372,473836,536576,0.883073,51380,11360
244,alloc,1199,475036,536576,0.885310,50148,11392
245,alloc,3380,478416,540672,0.884854,50800,11456
246,alloc,2078,480496,544768,0.882020,52752,11520
247,alloc,1724,482220,544768,0.885184,50996,11552
248,alloc,1274,483496,544768,0.887526,49688,11584
249,alloc,3382,486880,548864,0.887069,50336,11648
250,alloc,3585,490468,552960,0.886986,50780,11712
251,alloc,144,490612,552960,0.887247,50604,11744
252,alloc,1644,492256,557056,0.883674,52992,11808
253,alloc,2957,495216,561152,0.882499,54064,11872
254,alloc,138,495360,561152,0.882755,53920,11872
255,alloc,248,495608,561152,0.883197,53640,11904
256,alloc,3753,499364,565248,0.883442,53916,11968
257,alloc,1017,500384,565248,0.885247,52864,12000
258,alloc,120,500504,565248,0.885459,52712,12032
259,alloc,2514,503020,569344,0.883508,54228,12096
260,alloc,521,503544,569344,0.884428,53672,12128
261,alloc,287,503852,569344,0.884969,53364,12128
262,alloc,3618,507472,573440,0.884961,53776,12192
263,alloc,3594,511068,577536,0.884911,54212,12256
264,alloc,3181,514252,581632,0.884154,55060,12320
265,alloc,3778,518032,585728,0.884424,55312,12384
266,alloc,1396,519428,585728,0.886808,53884,12416
267,alloc,3621,523052,589824,0.886793,54292,12480
268,alloc,3344,526396,593920,0.886308,54980,12544
269,alloc,1975,528372,598016,0.883542,57036,12608
270,alloc,1136,529508,598016,0.885441,55868,12640
271,alloc,3032,532540,602112,0.884453,56868,12704
272,alloc,1891,534432,606208,0.881598,59008,12768
273,alloc,3046,537480,610304,0.880676,59992,12832
274,alloc,3002,540484,614400,0.879694,61020,12896
275,alloc,1777,542264,614400,0.882591,59208,12928
276,alloc,2848,545112,618496,0.881351,60392,12992
277,alloc,283,545396,618496,0.881810,60076,13024
278,alloc,2661,548060,622592,0.880288,61444,13088
279,alloc,2134,550196,626688,0.877942,63340,13152
280,alloc,2192,552388,630784,0.875717,65180,13216
281,alloc,2642,555032,634880,0.874231,66568,13280
282,alloc,242,555276,634880,0.874616,66292,13312
283,alloc,2223,557500,638976,0.872490,68100,13376
284,alloc,2269,559772,643072,0.870466,69860,13440
285,alloc,2002,561776,647168,0.868053,71888,13504
286,alloc,3113,564892,651264,0.867378,72804,13568
287,alloc,1166,566060,651264,0.869171,71604,13600
288,alloc,3418,569480,655360,0.868958,72216,13664
289,alloc,2336,571816,659456,0.867103,73912,13728
290,alloc,125,571948,659456,0.867303,73780,13728
291,alloc,2809,574760,663552,0.866187,75000,13792
292,alloc,3186,577948,667648,0.865648,75844,13856
293,alloc,1701,579652,667648,0.868200,74108,13888
294,alloc,41,579696,667648,0.868266,74064,13888
295,alloc,2047,581744,671744,0.866020,76048,13952
296,alloc,3285,585032,675840,0.865637,76792,14016
297,alloc,1296,586328,675840,0.867554,75464,14048
298,alloc,2362,588692,679936,0.865805,77132,14112
299,alloc,3728,592420,684032,0.866071,77436,14176
300,alloc,1218,593640,684032,0.867854,76184,14208
301,alloc,2000,595640,688128,0.865595,78216,14272
302,alloc,616,596256,688128,0.866490,77568,14304
303,alloc,2825,599084,692224,0.865448,78772,14368
304,alloc,1725,600812,692224,0.867944,77012,14400
305,alloc,2797,603612,696320,0.866860,78244,14464
306,alloc,2086,605700,700416,0.864772,80188,14528
307,alloc,3274,608976,704512,0.864394,80944,14592
308,alloc,3603,612580,708608,0.864484,81372,14656
309,alloc,1058,613640,708608,0.865979,80280,14688
310,alloc,1396,615036,708608,0.867950,78852,14720
311,alloc,3838,618876,712704,0.868349,79044,14784
312,alloc,3034,621912,716800,0.867623,80040,14848
313,alloc,854,622768,716800,0.868817,79152,14880
314,alloc,2662,625432,720896,0.867576,80520,14944
315,alloc,3372,628804,724992,0.867325,81180,15008
316,alloc,2883,631688,729088,0.866408,82328,15072
317,alloc,2646,634336,733184,0.865180,83712,15136
318,alloc,1822,636160,737280,0.862847,85920,15200
319,alloc,3580,639740,741376,0.862909,86372,15264
320,alloc,1315,641056,741376,0.864684,85024,15296
321,alloc,449,641508,741376,0.865294,84572,15296
322,alloc,772,642280,741376,0.866335,83768,15328
323,alloc,924,643204,741376,0.867581,82812,15360
324,alloc,329,643536,741376,0.868029,82480,15360
325,alloc,497,644036,741376,0.868704,81948,15392
326,alloc,1262,645300,741376,0.870409,80652,15424
327,alloc,864,646188,741376,0.871606,79764,15424
328,alloc,2782,648972,745472,0.870552,81012,15488
329,alloc,579,649556,745472,0.871335,80428,15488
330,alloc,3355,652912,749568,0.871051,81104,15552
331,alloc,3475,656388,753664,0.870929,81660,15616
332,alloc,3035,659424,757760,0.870228,82656,15680
333,alloc,1308,660732,757760,0.871954,81316,15712
334,alloc,2591,663324,761856,0.870668,82756,15776
335,alloc,3211,666536,765952,0.870206,83576,15840
336,alloc,2973,669512,770048,0.869442,84632,15904
337,alloc,609,670124,770048,0.870237,83988,15936
338,alloc,3749,673876,774144,0.870479,84268,16000
339,alloc,3019,676896,778240,0.869778,85280,16064
340,alloc,104,677000,778240,0.869912,85144,16096
341,alloc,3828,680828,782336,0.870250,85348,16160
342,alloc,2107,682936,786432,0.868398,87272,16224
343,alloc,1883,684820,786432,0.870794,85356,16256
344,alloc,1726,686548,790528,0.868468,87660,16320
345,alloc,121,686672,790528,0.868625,87536,16320
346,alloc,389,687064,790528,0.869120,87112,16352
347,alloc,307,687372,790528,0.869510,86772,16384
348,alloc,843,688216,790528,0.870578,85928,16384
349,alloc,2728,690944,794624,0.869523,87232,16448
350,alloc,3028,693972,798720,0.868855,88236,16512
351,alloc,1319,695292,798720,0.870508,86884,16544
352,alloc,3204,698496,802816,0.870057,87712,16608
353,alloc,2900,701396,806912,0.869235,88844,16672
354,alloc,1935,703332,811008,0.867232,90940,16736
355,alloc,399,703740,811008,0.867735,90532,16736
356,alloc,2930,706672,815104,0.866972,91632,16800
357,alloc,1521,708196,815104,0.868841,90076,16832
358,alloc,3073,711272,819200,0.868252,91032,16896
359,alloc,3625,714900,823296,0.868339,91436,16960
360,alloc,1249,716152,823296,0.869860,90152,16992
361,alloc,772,716940,823296,0.870817,89364,16992
362,alloc,3492,720432,827392,0.870726,89904,17056
363,alloc,1523,721956,831488,0.868270,92412,17120
364,alloc,2234,724192,831488,0.870959,90144,17152
365,alloc,2617,726812,835584,0.869825,91556,17216
366,alloc,57,726872,835584,0.869897,91464,17248
367,alloc,3858,730732,839680,0.870251,91636,17312
368,alloc,3834,734568,843776,0.870572,91832,17376
369,alloc,2459,737028,847872,0.869268,93404,17440
370,alloc,989,738024,847872,0.870443,92408,17440
371,alloc,3181,741208,851968,0.869995,93256,17504
372,alloc,3456,744664,856064,0.869870,93832,17568
373,alloc,1670,746336,860160,0.867671,96192,17632
374,alloc,334,746672,860160,0.868062,95824,17664
375,alloc,3974,750648,864256,0.868548,95880,17728
376,alloc,3527,754176,868352,0.868514,96384,17792
377,alloc,753,754932,868352,0.869385,95628,17792
378,alloc,817,755752,868352,0.870329,94776,17824
379,alloc,3298,759052,872448,0.870025,95508,17888
380,alloc,2840,761892,876544,0.869200,96700,17952
381,alloc,501,762396,876544,0.869775,96196,17952
382,alloc,3018,765416,880640,0.869159,97208,18016
383,alloc,2971,768388,884736,0.868494,98268,18080
384,alloc,378,768768,884736,0.868924,97856,18112
385,alloc,3128,771896,888832,0.868439,98760,18176
386,alloc,2210,774108,892928,0.866932,100580,18240
387,alloc,2183,776292,897024,0.865408,102428,18304
388,alloc,1058,777364,897024,0.866603,101356,18304
389,alloc,1000,778364,897024,0.867718,100324,18336
390,alloc,3889,782256,901120,0.868093,100464,18400
391,alloc,1746,784004,901120,0.870033,98684,18432
392,alloc,1097,785104,901120,0.871254,97552,18464
393,alloc,887,785992,901120,0.872239,96664,18464
394,alloc,1618,787612,905216,0.870082,99076,18528
395,alloc,2847,790460,909312,0.869295,100260,18592
396,alloc,3801,794264,913408,0.869561,100488,18656
397,alloc,1364,795628,913408,0.871054,99092,18688
398,alloc,3795,799424,917504,0.871303,99328,18752
399,alloc,1832,801256,921600,0.869418,101528,18816
400,alloc,1730,802988,921600,0.871298,99764,18848
401,alloc,1822,804812,925696,0.869413,101972,18912
402,alloc,2325,807140,929792,0.868087,103676,18976
403,alloc,2931,810072,933888,0.867419,104776,19040
404,alloc,677,810752,933888,0.868147,104064,19072
405,alloc,1413,812168,933888,0.869663,102616,19104
406,alloc,2727,814896,937984,0.868774,103920,19168
407,alloc,1911,816808,942080,0.867026,106040,19232
408,alloc,1644,818452,942080,0.868771,104364,19264
409,alloc,2885,821340,946176,0.868063,105508,19328
410,alloc,1170,822512,946176,0.869301,104304,19360
411,alloc,1392,823904,946176,0.870772,102880,19392
412,alloc,101,824008,946176,0.870882,102776,19392
413,alloc,698,824708,946176,0.871622,102044,19424
414,alloc,1584,826292,950272,0.869532,104492,19488
415,alloc,1707,828000,950272,0.871329,102752,19520
416,alloc,1682,829684,954368,0.869354,105100,19584
417,alloc,690,830376,954368,0.870079,104376,19616
418,alloc,1962,832340,958464,0.868410,106444,19680
419,alloc,1979,834320,958464,0.870476,104432,19712
420,alloc,63,834384,958464,0.870543,104336,19744
421,alloc,2964,837348,962560,0.869918,105404,19808
422,alloc,2633,839984,966656,0.868959,106800,19872
423,alloc,1749,841736,970752,0.867097,109080,19936
424,alloc,2097,843836,970752,0.869260,106948,19968
425,alloc,2389,846228,974848,0.868061,108588,20032
426,alloc,507,846736,974848,0.868583,108080,20032
427,alloc,1468,848204,974848,0.870088,106580,20064
428,alloc,1451,849656,974848,0.871578,105096,20096
429,alloc,641,850304,974848,0.872243,104448,20096
430,alloc,2885,853192,978944,0.871543,105592,20160
431,alloc,1108,854324,978944,0.872700,104460,20160
432,alloc,3754,858080,983040,0.872884,104736,20224
433,alloc,1336,859448,983040,0.874276,103368,20224
434,alloc,3772,863220,987136,0.874469,103628,20288
435,alloc,2636,865856,991232,0.873515,105024,20352
436,alloc,757,866616,991232,0.874282,104232,20384
437,alloc,3395,870012,995328,0.874096,104868,20448
438,alloc,1077,871092,995328,0.875181,103756,20480
439,alloc,523,871632,995328,0.875723,103216,20480
440,alloc,1111,872744,995328,0.876841,102072,20512
441,alloc,3213,875960,999424,0.876465,102888,20576
442,alloc,2393,878356,1003520,0.875275,104524,20640
443,alloc,2523,880880,1007616,0.874222,106032,20704
444,alloc,3607,884488,1011712,0.874249,106456,20768
445,alloc,1385,885876,1011712,0.875621,105036,20800
446,alloc,3283,889160,1015808,0.875323,105784,20864
447,alloc,344,889504,1015808,0.875662,105408,20896
448,alloc,1260,890764,1015808,0.876902,104116,20928
449,alloc,24,890788,1015808,0.876926,104092,20928
450,alloc,640,891428,1015808,0.877556,103420,20960
451,alloc,3351,894780,1019904,0.877318,104100,21024
452,alloc,1043,895824,1019904,0.878341,103024,21056
453,alloc,2672,898496,1024000,0.877437,104384,21120
454,alloc,3670,902168,1028096,0.877513,104744,21184
455,alloc,1478,903648,1032192,0.875465,107296,21248
456,alloc,1806,905456,1032192,0.877217,105456,21280
457,alloc,719,906188,1032192,0.877926,104724,21280
458,alloc,740,906928,1032192,0.878643,103952,21312
459,alloc,1469,908400,1036288,0.876590,106512,21376
460,alloc,2753,911156,1040384,0.875788,107788,21440
461,alloc,54,911212,1040384,0.875842,107732,21440
462,alloc,2567,913780,1044480,0.874866,109196,21504
463,alloc,2939,916720,1048576,0.874252,110288,21568
464,alloc,2712,919432,1052672,0.873427,111608,21632
465,alloc,1177,920612,1052672,0.874548,110396,21664
466,alloc,3889,924504,1056768,0.874841,110536,21728
467,alloc,2138,926644,1060864,0.873480,112428,21792
468,alloc,1426,928072,1060864,0.874827,110968,21824
469,alloc,3583,931656,1064960,0.874827,111416,21888
470,alloc,594,932256,1064960,0.875391,110816,21888
471,alloc,4080,936336,1073152,0.872510,114864,21952
472,alloc,3176,939512,1073152,0.875470,111656,21984
473,alloc,2753,942268,1077248,0.874699,112932,22048
474,alloc,2900,945168,1081344,0.874068,114064,22112
475,alloc,3309,948480,1085440,0.873821,114784,22176
476,alloc,3616,952096,1089536,0.873855,115200,22240
477,alloc,2325,954424,1093632,0.872710,116904,22304
478,alloc,1517,955944,1093632,0.874100,115352,22336
479,alloc,2802,958748,1097728,0.873393,116580,22400
480,alloc,659,959408,1097728,0.873994,115888,22432
481,alloc,2956,962364,1101824,0.873428,116964,22496
482,alloc,842,963208,1101824,0.874194,116088,22528
483,alloc,1799,965008,1101824,0.875828,114256,22560
484,alloc,1867,966876,1105920,0.874273,116420,22624
485,alloc,2136,969040,1105920,0.876230,114256,22624
486,alloc,2424,971464,1110016,0.875180,115864,22688
487,alloc,4048,975528,1114112,0.875610,115864,22720
488,alloc,3674,979204,1118208,0.875690,116220,22784
489,alloc,85,979292,1118208,0.875769,116100,22816
490,alloc,625,979920,1118208,0.876331,115440,22848
491,alloc,4003,983924,1122304,0.876700,115468,22912
492,alloc,162,984088,1122304,0.876846,115272,22944
493,alloc,3460,987548,1126400,0.876729,115844,23008
494,alloc,213,987764,1126400,0.876921,115596,23040
495,alloc,3080,990844,1130496,0.876468,116548,23104
496,alloc,3523,994368,1134592,0.876410,117056,23168
497,alloc,2659,997028,1138688,0.875594,118428,23232
498,alloc,2050,999080,1142784,0.874251,120408,23296
499,alloc,953,1000036,1142784,0.875088,119420,23328
500,alloc,892,1000936,1142784,0.875875,118520,23328
501,alloc,3704,1004640,1146880,0.875977,118848,23392
502,alloc,1459,1006100,1150976,0.874128,121420,23456
503,alloc,1592,1007692,1150976,0.875511,119796,23488
504,alloc,1053,1008748,1150976,0.876428,118740,23488
505,alloc,715,1009464,1150976,0.877050,117992,23520
506,alloc,3738,1013204,1155072,0.877178,118284,23584
507,alloc,3643,1016848,1159168,0.877222,118672,23648
508,alloc,3620,1020468,1163264,0.877245,119084,23712
509,alloc,2837,1023308,1167360,0.876600,120276,23776
510,alloc,86,1023396,1167360,0.876676,120156,23808
511,alloc,3787,1027184,1171456,0.876844,120400,23872
512,alloc,2998,1030184,1175552,0.876341,121432,23936
513,alloc,1271,1031460,1175552,0.877426,120156,23936
514,alloc,2084,1033544,1179648,0.876146,122104,24000
515,alloc,3846,1037392,1183744,0.876365,122288,24064
516,alloc,2085,1039480,1187840,0.875101,124232,24128
517,alloc,3113,1042596,1191936,0.874708,125148,24192
518,alloc,2208,1044804,1196032,0.873559,126972,24256
519,alloc,3102,1047908,1200128,0.873164,127900,24320
520,alloc,53,1047964,1200128,0.873210,127812,24352
521,alloc,953,1048920,1200128,0.874007,126824,24384
522,alloc,3919,1052840,1204224,0.874289,126936,24448
523,alloc,2806,1055648,1208320,0.873649,128160,24512
524,alloc,3261,1058912,1212416,0.873390,128928,24576
525,alloc,624,1059536,1212416,0.873905,128304,24576
526,alloc,1537,1061076,1212416,0.875175,126732,24608
527,alloc,3437,1064516,1216512,0.875056,127324,24672
528,alloc,1018,1065536,1216512,0.875894,126272,24704
529,alloc,3079,1068616,1220608,0.875478,127224,24768
530,alloc,752,1069368,1220608,0.876095,126440,24800
531,alloc,831,1070200,1220608,0.876776,125576,24832
532,alloc,2807,1073008,1224704,0.876137,126800,24896
533,alloc,3962,1076972,1228800,0.876442,126868,24960
534,alloc,2942,1079916,1232896,0.875918,127956,25024
535,alloc,2219,1082136,1236992,0.874812,129768,25088
536,alloc,3310,1085448,1241088,0.874594,130488,25152
