event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
0,alloc,3697,3700,4096,0.903320,332,64
1,alloc,2715,6416,8192,0.783203,1648,128
2,alloc,3343,9760,12288,0.794271,2336,192
3,alloc,331,10092,12288,0.821289,1972,224
4,alloc,1196,11288,16384,0.688965,4808,288
5,alloc,2881,14172,20480,0.691992,5956,352
6,alloc,982,15156,20480,0.740039,4940,384
7,alloc,2324,17480,24576,0.711263,6648,448
8,alloc,1948,19428,28672,0.677595,8732,512
9,alloc,3551,22980,32768,0.701294,9212,576
10,alloc,3478,26460,36864,0.717773,9764,640
11,alloc,3764,30224,40960,0.737891,10032,704
12,alloc,147,30372,40960,0.741504,9852,736
13,alloc,1980,32352,45056,0.718040,11904,800
14,alloc,4091,36444,53248,0.684420,15940,864
15,alloc,3552,39996,53248,0.751127,12356,896
16,alloc,253,40252,53248,0.755934,12068,928
17,alloc,3908,44160,57344,0.770089,12192,992
18,alloc,2267,46428,61440,0.755664,13956,1056
19,alloc,1391,47820,61440,0.778320,12532,1088
20,alloc,2096,49916,65536,0.761658,14468,1152
21,alloc,1461,51380,65536,0.783997,12972,1184
22,alloc,2102,53484,69632,0.768095,14900,1248
23,alloc,2175,55660,73728,0.754937,16756,1312
24,alloc,1702,57364,73728,0.778049,15020,1344
25,alloc,263,57628,73728,0.781630,14724,1376
26,alloc,1025,58656,73728,0.795573,13664,1408
27,alloc,368,59024,73728,0.800564,13264,1440
28,alloc,273,59300,73728,0.804308,12956,1472
29,alloc,2020,61320,77824,0.787932,14968,1536
30,alloc,3185,64508,81920,0.787451,15812,1600
31,alloc,337,64848,81920,0.791602,15440,1632
32,alloc,3379,68228,86016,0.793201,16092,1696
33,alloc,2854,71084,90112,0.788841,17268,1760
34,alloc,808,71892,90112,0.797807,16428,1792
35,alloc,235,72128,90112,0.800426,16160,1824
36,alloc,366,72496,90112,0.804510,15760,1856
37,alloc,1185,73684,90112,0.817694,14540,1888
38,alloc,2482,76168,94208,0.808509,16088,1952
39,alloc,10,76180,94208,0.808636,16044,1984
40,alloc,1524,77704,98304,0.790446,18552,2048
41,alloc,2541,80248,102400,0.783672,20040,2112
42,alloc,1305,81556,102400,0.796445,18700,2144
43,alloc,2617,84176,106496,0.790415,20112,2208
44,alloc,1096,85272,106496,0.800706,18984,2240
45,alloc,656,85928,106496,0.806866,18296,2272
46,alloc,3539,89468,110592,0.808992,18788,2336
47,alloc,491,89960,110592,0.813440,18264,2368
48,alloc,2507,92468,114688,0.806257,19788,2432
49,alloc,239,92708,114688,0.808350,19516,2464
50,alloc,1433,94144,118784,0.792565,22112,2528
51,alloc,1277,95424,118784,0.803341,20800,2560
52,alloc,2311,97736,122880,0.795378,22520,2624
53,alloc,2452,100188,126976,0.789031,24100,2688
54,alloc,3727,103916,131072,0.792816,24404,2752
55,alloc,2247,106164,135168,0.785423,26188,2816
56,alloc,2125,108292,139264,0.777602,28092,2880
57,alloc,690,108984,139264,0.782571,27368,2912
58,alloc,1296,110280,139264,0.791877,26040,2944
59,alloc,1258,111540,139264,0.800925,24748,2976
60,alloc,3621,115164,143360,0.803320,25156,3040
61,alloc,68,115232,143360,0.803795,25056,3072
62,alloc,631,115864,143360,0.808203,24392,3104
63,alloc,3609,119476,147456,0.810248,24812,3168
64,alloc,73,119552,147456,0.810764,24704,3200
65,alloc,2412,121964,151552,0.804767,26324,3264
66,alloc,2026,123992,155648,0.796618,28328,3328
67,alloc,1703,125696,155648,0.807566,26592,3360
68,alloc,697,126396,155648,0.812063,25860,3392
69,alloc,1803,128200,159744,0.802534,28088,3456
70,alloc,3925,132128,163840,0.806445,28192,3520
71,alloc,2415,134544,167936,0.801162,29808,3584
72,alloc,952,135496,167936,0.806831,28824,3616
73,alloc,228,135724,167936,0.808189,28564,3648
74,alloc,1076,136800,167936,0.814596,27456,3680
75,alloc,1584,138384,172032,0.804408,29904,3744
76,alloc,3237,141624,176128,0.804097,30696,3808
77,alloc,149,141776,176128,0.804960,30512,3840
78,alloc,1026,142804,176128,0.810797,29452,3872
79,alloc,2261,145068,180224,0.804932,31220,3936
80,alloc,1038,146108,180224,0.810702,30148,3968
81,alloc,2271,148380,184320,0.805013,31908,4032
82,alloc,1329,149712,184320,0.812240,30544,4064
83,alloc,1749,151464,188416,0.803881,32824,4128
84,alloc,3938,155404,192512,0.807243,32916,4192
85,alloc,2640,158044,196608,0.803853,34308,4256
86,alloc,807,158852,196608,0.807963,33468,4288
87,alloc,3456,162308,200704,0.808693,34044,4352
88,alloc,2981,165292,204800,0.807090,35092,4416
89,alloc,2997,168292,208896,0.805626,36124,4480
90,alloc,1664,169956,212992,0.797945,38492,4544
91,alloc,3843,173800,217088,0.800597,38680,4608
92,alloc,3146,176948,221184,0.800004,39564,4672
93,alloc,1549,178500,221184,0.807020,37980,4704
94,alloc,628,179128,221184,0.809860,37320,4736
95,alloc,3687,182816,225280,0.811506,37664,4800
96,alloc,3391,186208,229376,0.811802,38304,4864
97,alloc,3332,189540,233472,0.811832,39004,4928
98,alloc,770,190312,233472,0.815138,38200,4960
99,alloc,2013,192328,237568,0.809570,40216,5024
100,alloc,510,192840,237568,0.811725,39672,5056
101,alloc,1192,194032,237568,0.816743,38448,5088
102,alloc,2585,196620,241664,0.813609,39892,5152
103,alloc,443,197064,241664,0.815446,39416,5184
104,alloc,2494,199560,245760,0.812012,40952,5248
105,alloc,2712,202272,249856,0.809554,42272,5312
106,alloc,4009,206284,253952,0.812295,42292,5376
107,alloc,1846,208132,258048,0.806563,44476,5440
108,alloc,131,208264,258048,0.807075,44312,5472
109,alloc,2309,210576,262144,0.803284,46032,5536
110,alloc,1757,212336,262144,0.809998,44240,5568
111,alloc,2142,214480,266240,0.805589,46128,5632
112,alloc,3087,217568,270336,0.804806,47072,5696
113,alloc,2842,220412,274432,0.803157,48260,5760
114,alloc,2192,222604,278528,0.799216,50100,5824
115,alloc,2159,224764,282624,0.795276,51972,5888
116,alloc,2017,226784,286720,0.790960,53984,5952
117,alloc,1600,228384,286720,0.796540,52352,5984
118,alloc,3679,232064,290816,0.797975,52704,6048
119,alloc,968,233032,290816,0.801304,51704,6080
120,alloc,1275,234308,290816,0.805692,50396,6112
121,alloc,2324,236632,294912,0.802382,52104,6176
122,alloc,3974,240608,299008,0.804688,52160,6240
123,alloc,3531,244140,303104,0.805466,52660,6304
124,alloc,993,245136,303104,0.808752,51632,6336
125,alloc,3431,248568,307200,0.809141,52232,6400
126,alloc,1050,249620,307200,0.812565,51148,6432
127,alloc,3251,252872,311296,0.812320,51928,6496
128,alloc,2328,255200,315392,0.809152,53632,6560
129,alloc,2083,257284,319488,0.805301,55580,6624
130,alloc,3767,261052,323584,0.806752,55844,6688
131,alloc,1764,262816,323584,0.812203,54048,6720
132,alloc,512,263328,323584,0.813786,53504,6752
133,alloc,1334,264664,323584,0.817914,52136,6784
134,alloc,3962,268628,327680,0.819788,52204,6848
135,alloc,152,268780,327680,0.820251,52020,6880
136,alloc,3132,271912,331776,0.819565,52920,6944
137,alloc,1449,273364,335872,0.813893,55500,7008
138,alloc,3527,276892,339968,0.814465,56004,7072
139,alloc,609,277504,339968,0.816265,55360,7104
140,alloc,2182,279688,344064,0.812895,57208,7168
141,alloc,1591,281280,344064,0.817522,55584,7200
142,alloc,2480,283760,348160,0.815028,57136,7264
143,alloc,2937,286700,352256,0.813897,58228,7328
144,alloc,1878,288580,356352,0.809817,60380,7392
145,alloc,281,288864,356352,0.810614,60064,7424
146,alloc,3406,292272,360448,0.810858,60688,7488
147,alloc,791,293064,360448,0.813055,59864,7520
148,alloc,3615,296680,364544,0.813839,60280,7584
149,alloc,844,297524,364544,0.816154,59404,7616
150,alloc,869,298396,364544,0.818546,58500,7648
151,alloc,843,299240,364544,0.820861,57624,7680
152,alloc,915,300156,364544,0.823374,56676,7712
153,alloc,3842,304000,368640,0.824653,56864,7776
154,alloc,2023,306024,372736,0.821021,58872,7840
155,alloc,1865,307892,372736,0.826032,56972,7872
156,alloc,1386,309280,376832,0.820737,59616,7936
157,alloc,1999,311280,376832,0.826044,57584,7968
158,alloc,2221,313504,380928,0.823001,59392,8032
159,alloc,3118,316624,385024,0.822349,60304,8096
160,alloc,776,317400,385024,0.824364,59496,8128
161,alloc,2357,319760,389120,0.821752,61168,8192
162,alloc,2254,322016,393216,0.818929,62944,8256
163,alloc,2419,324436,397312,0.816577,64556,8320
164,alloc,2979,327416,401408,0.815669,65608,8384
165,alloc,2218,329636,405504,0.812904,67420,8448
166,alloc,3751,333388,409600,0.813936,67700,8512
167,alloc,2192,335580,413696,0.811175,69540,8576
168,alloc,2475,338056,417792,0.809149,71096,8640
169,alloc,2529,340588,421888,0.807295,72596,8704
170,alloc,1145,341736,421888,0.810016,71416,8736
171,alloc,161,341900,421888,0.810405,71220,8768
172,alloc,3922,345824,425984,0.811824,71328,8832
173,alloc,539,346364,425984,0.813092,70756,8864
174,alloc,510,346876,425984,0.814293,70212,8896
175,alloc,1262,348140,425984,0.817261,68916,8928
176,alloc,1074,349216,425984,0.819787,67808,8960
177,alloc,1677,350896,430080,0.815885,70160,9024
178,alloc,4085,354984,438272,0.809963,74200,9088
179,alloc,1040,356024,438272,0.812336,73128,9120
180,alloc,324,356348,438272,0.813075,72772,9152
181,alloc,3173,359524,442368,0.812726,73628,9216
182,alloc,1335,360860,442368,0.815746,72260,9248
183,alloc,2640,363500,446464,0.814175,73652,9312
184,alloc,1105,364608,446464,0.816657,72512,9344
185,alloc,683,365292,446464,0.818189,71796,9376
186,alloc,1315,366608,446464,0.821137,70448,9408
187,alloc,1069,367680,446464,0.823538,69344,9440
188,alloc,1123,368804,446464,0.826055,68188,9472
189,alloc,1971,370776,450560,0.822923,70248,9536
190,alloc,2914,373692,454656,0.821923,71364,9600
191,alloc,1741,375436,454656,0.825758,69588,9632
192,alloc,258,375696,454656,0.826330,69296,9664
193,alloc,1782,377480,458752,0.822841,71544,9728
194,alloc,1324,378804,458752,0.825727,70188,9760
195,alloc,182,378988,458752,0.826128,69972,9792
196,alloc,989,379980,458752,0.828291,68948,9824
197,alloc,26,380008,458752,0.828352,68888,9856
198,alloc,1415,381424,462848,0.824080,71504,9920
199,alloc,1121,382548,462848,0.826509,70348,9952
200,alloc,471,383020,462848,0.827529,69844,9984
201,alloc,1370,384392,466944,0.823208,72504,10048
202,alloc,2286,386680,466944,0.828108,70184,10080
203,alloc,3996,390676,471040,0.829390,70220,10144
204,alloc,37,390716,471040,0.829475,70148,10176
205,alloc,3104,393820,475136,0.828857,71076,10240
206,alloc,3464,397284,479232,0.829001,71644,10304
207,alloc,445,397732,479232,0.829936,71164,10336
208,alloc,3759,401492,483328,0.830682,71436,10400
209,alloc,3570,405064,487424,0.831030,71896,10464
210,alloc,2795,407860,491520,0.829793,73132,10528
211,alloc,749,408612,491520,0.831323,72348,10560
212,alloc,830,409444,491520,0.833016,71484,10592
213,alloc,3525,412972,495616,0.833250,71988,10656
214,alloc,965,413940,495616,0.835203,70988,10688
215,alloc,2751,416692,499712,0.833864,72268,10752
216,alloc,1591,418284,503808,0.830245,74708,10816
217,alloc,562,418848,503808,0.831364,74112,10848
218,alloc,3971,422820,507904,0.832480,74172,10912
219,alloc,544,423364,507904,0.833551,73596,10944
220,alloc,1374,424740,512000,0.829570,76252,11008
221,alloc,2225,426968,512000,0.833922,73992,11040
222,alloc,2564,429532,516096,0.832272,75460,11104
223,alloc,3840,433372,520192,0.833100,75652,11168
224,alloc,1772,435144,524288,0.829971,77912,11232
225,alloc,82,435228,524288,0.830132,77796,11264
226,alloc,3415,438644,528384,0.830161,78412,11328
227,alloc,871,439516,528384,0.831812,77508,11360
228,alloc,3986,443504,532480,0.832903,77552,11424
229,alloc,300,443804,532480,0.833466,77220,11456
230,alloc,2500,446304,536576,0.831763,78752,11520
231,alloc,1047,447352,536576,0.833716,77672,11552
232,alloc,2716,450068,540672,0.832423,78988,11616
233,alloc,2293,452364,544768,0.830379,80724,11680
234,alloc,2983,455348,548864,0.829619,81772,11744
235,alloc,799,456148,548864,0.831077,80940,11776
236,alloc,98,456248,548864,0.831259,80808,11808
237,alloc,1382,457632,552960,0.827604,83456,11872
238,alloc,3997,461632,557056,0.828699,83488,11936
239,alloc,4071,465704,565248,0.823893,87544,12000
240,alloc,2941,468648,565248,0.829102,84568,12032
241,alloc,2449,471100,565248,0.833439,82084,12064
242,alloc,2161,473264,569344,0.831244,83952,12128
243,alloc,372,473636,569344,0.831898,83548,12160
244,alloc,1199,474836,569344,0.834005,82316,12192
245,alloc,3380,478216,573440,0.833943,82968,12256
246,alloc,2078,480296,577536,0.831630,84920,12320
247,alloc,1724,482020,577536,0.834615,83164,12352
248,alloc,1274,483300,577536,0.836831,81884,12352
249,alloc,3382,486684,581632,0.836756,82532,12416
250,alloc,3585,490272,585728,0.837030,82976,12480
251,alloc,144,490416,585728,0.837276,82800,12512
252,alloc,1644,492060,589824,0.834249,85188,12576
253,alloc,2957,495020,593920,0.833479,86260,12640
254,alloc,138,495160,593920,0.833715,86088,12672
255,alloc,248,495408,593920,0.834133,85808,12704
256,alloc,3753,499164,598016,0.834700,86084,12768
257,alloc,1017,500184,598016,0.836406,85032,12800
258,alloc,120,500304,598016,0.836606,84880,12832
259,alloc,2514,502820,602112,0.835094,86396,12896
260,alloc,521,503344,602112,0.835964,85840,12928
261,alloc,287,503632,602112,0.836442,85520,12960
262,alloc,3618,507252,606208,0.836762,85932,13024
263,alloc,3594,510848,610304,0.837039,86368,13088
264,alloc,3181,514032,614400,0.836641,87216,13152
265,alloc,3778,517812,618496,0.837212,87468,13216
266,alloc,1396,519208,622592,0.833946,90104,13280
267,alloc,3621,522832,626688,0.834278,90512,13344
268,alloc,3344,526176,630784,0.834162,91200,13408
269,alloc,1975,528152,630784,0.837295,89192,13440
270,alloc,1136,529288,630784,0.839095,88024,13472
271,alloc,3032,532320,634880,0.838458,89024,13536
272,alloc,1891,534212,638976,0.836044,91164,13600
273,alloc,3046,537260,643072,0.835459,92148,13664
274,alloc,3002,540264,647168,0.834813,93176,13728
275,alloc,1777,542044,647168,0.837563,91364,13760
276,alloc,2848,544892,651264,0.836668,92548,13824
277,alloc,283,545176,651264,0.837104,92232,13856
278,alloc,2661,547840,655360,0.835938,93600,13920
279,alloc,2134,549976,659456,0.833984,95496,13984
280,alloc,2192,552168,663552,0.832140,97336,14048
281,alloc,2642,554812,667648,0.830995,98724,14112
282,alloc,242,555056,667648,0.831360,98448,14144
283,alloc,2223,557280,671744,0.829602,100256,14208
284,alloc,2269,559552,675840,0.827936,102016,14272
285,alloc,2002,561556,679936,0.825895,104044,14336
286,alloc,3113,564672,684032,0.825505,104960,14400
287,alloc,1166,565840,684032,0.827213,103760,14432
288,alloc,3418,569260,688128,0.827259,104372,14496
289,alloc,2336,571596,692224,0.825738,106068,14560
290,alloc,125,571724,692224,0.825923,105908,14592
291,alloc,2809,574536,696320,0.825103,107128,14656
292,alloc,3186,577724,700416,0.824830,107972,14720
293,alloc,1701,579428,700416,0.827263,106236,14752
294,alloc,41,579472,700416,0.827325,106160,14784
295,alloc,2047,581520,704512,0.825422,108144,14848
296,alloc,3285,584808,708608,0.825291,108888,14912
297,alloc,1296,586104,708608,0.827120,107560,14944
298,alloc,2362,588468,712704,0.825684,109228,15008
299,alloc,3728,592196,716800,0.826166,109532,15072
300,alloc,1218,593416,716800,0.827868,108280,15104
301,alloc,2000,595416,720896,0.825939,110312,15168
302,alloc,616,596032,720896,0.826793,109664,15200
303,alloc,2825,598860,724992,0.826023,110868,15264
304,alloc,1725,600588,729088,0.823752,113172,15328
305,alloc,2797,603388,733184,0.822969,114404,15392
306,alloc,2086,605476,733184,0.825817,112284,15424
307,alloc,3274,608752,737280,0.825673,113040,15488
308,alloc,3603,612356,741376,0.825972,113468,15552
309,alloc,1058,613416,741376,0.827402,112376,15584
310,alloc,1396,614812,741376,0.829285,110948,15616
311,alloc,3838,618652,745472,0.829880,111140,15680
312,alloc,3034,621688,749568,0.829395,112136,15744
313,alloc,854,622544,749568,0.830537,111248,15776
314,alloc,2662,625208,753664,0.829558,112616,15840
315,alloc,3372,628580,757760,0.829524,113276,15904
316,alloc,2883,631464,761856,0.828850,114424,15968
317,alloc,2646,634112,765952,0.827874,115808,16032
318,alloc,1822,635936,770048,0.825839,118016,16096
319,alloc,3580,639516,774144,0.826094,118468,16160
320,alloc,1315,640832,774144,0.827794,117120,16192
321,alloc,449,641284,774144,0.828378,116636,16224
322,alloc,772,642056,774144,0.829375,115832,16256
323,alloc,924,642980,774144,0.830569,114876,16288
324,alloc,329,643312,774144,0.830998,114512,16320
325,alloc,497,643812,774144,0.831644,113980,16352
326,alloc,1262,645076,774144,0.833276,112684,16384
327,alloc,864,645940,774144,0.834393,111788,16416
328,alloc,2782,648724,778240,0.833578,113036,16480
329,alloc,579,649304,778240,0.834324,112424,16512
330,alloc,3355,652660,782336,0.834245,113100,16576
331,alloc,3475,656136,786432,0.834320,113656,16640
332,alloc,3035,659172,790528,0.833838,114652,16704
333,alloc,1308,660480,794624,0.831186,117376,16768
334,alloc,2591,663072,794624,0.834447,114752,16800
335,alloc,3211,666284,798720,0.834190,115572,16864
336,alloc,2973,669260,802816,0.833641,116628,16928
337,alloc,609,669872,802816,0.834403,115984,16960
338,alloc,3749,673624,806912,0.834817,116264,17024
339,alloc,3019,676644,811008,0.834325,117276,17088
340,alloc,104,676748,811008,0.834453,117140,17120
341,alloc,3828,680576,815104,0.834956,117344,17184
342,alloc,2107,682684,819200,0.833354,119268,17248
343,alloc,1883,684568,819200,0.835654,117352,17280
344,alloc,1726,686296,823296,0.833596,119656,17344
345,alloc,121,686420,823296,0.833746,119500,17376
346,alloc,389,686812,823296,0.834222,119076,17408
347,alloc,307,687120,823296,0.834597,118736,17440
348,alloc,843,687964,823296,0.835622,117860,17472
349,alloc,2728,690692,827392,0.834782,119164,17536
350,alloc,3028,693720,831488,0.834311,120168,17600
351,alloc,1319,695040,835584,0.831801,122880,17664
352,alloc,3204,698244,839680,0.831560,123708,17728
353,alloc,2900,701144,843776,0.830960,124840,17792
354,alloc,1935,703080,843776,0.833254,122872,17824
355,alloc,399,703480,843776,0.833728,122440,17856
356,alloc,2930,706412,847872,0.833159,123540,17920
357,alloc,1521,707936,851968,0.830942,126048,17984
358,alloc,3073,711012,856064,0.830559,127004,18048
359,alloc,3625,714640,860160,0.830822,127408,18112
360,alloc,1249,715892,860160,0.832278,126124,18144
361,alloc,772,716664,860160,0.833175,125320,18176
362,alloc,3492,720156,864256,0.833267,125860,18240
363,alloc,1523,721680,868352,0.831092,128368,18304
364,alloc,2234,723916,868352,0.833667,126100,18336
365,alloc,2617,726536,872448,0.832756,127512,18400
366,alloc,57,726596,872448,0.832824,127420,18432
367,alloc,3858,730456,876544,0.833336,127592,18496
368,alloc,3834,734292,880640,0.833816,127788,18560
369,alloc,2459,736752,884736,0.832737,129360,18624
370,alloc,989,737744,884736,0.833858,128336,18656
371,alloc,3181,740928,888832,0.833597,129184,18720
372,alloc,3456,744384,892928,0.833644,129760,18784
373,alloc,1670,746056,897024,0.831701,132120,18848
374,alloc,334,746392,897024,0.832076,131752,18880
375,alloc,3974,750368,901120,0.832706,131808,18944
376,alloc,3527,753896,905216,0.832835,132312,19008
377,alloc,753,754652,905216,0.833671,131524,19040
378,alloc,817,755472,905216,0.834576,130672,19072
379,alloc,3298,758772,909312,0.834446,131404,19136
380,alloc,2840,761612,913408,0.833814,132596,19200
381,alloc,501,762116,913408,0.834365,132060,19232
382,alloc,3018,765136,917504,0.833932,133072,19296
383,alloc,2971,768108,921600,0.833451,134132,19360
384,alloc,378,768488,921600,0.833863,133720,19392
385,alloc,3128,771616,925696,0.833552,134624,19456
386,alloc,2210,773828,929792,0.832259,136444,19520
387,alloc,2183,776012,933888,0.830948,138292,19584
388,alloc,1058,777072,933888,0.832083,137200,19616
389,alloc,1000,778072,933888,0.833153,136168,19648
390,alloc,3889,781964,937984,0.833665,136308,19712
391,alloc,1746,783712,942080,0.831895,138592,19776
392,alloc,1097,784812,942080,0.833063,137460,19808
393,alloc,887,785700,942080,0.834006,136540,19840
394,alloc,1618,787320,946176,0.832107,138952,19904
395,alloc,2847,790168,950272,0.831518,140136,19968
396,alloc,3801,793972,954368,0.831935,140364,20032
397,alloc,1364,795336,954368,0.833364,138968,20064
398,alloc,3795,799132,958464,0.833763,139204,20128
399,alloc,1832,800964,962560,0.832119,141404,20192
400,alloc,1730,802696,962560,0.833918,139640,20224
401,alloc,1822,804520,966656,0.832271,141848,20288
402,alloc,2325,806848,970752,0.831158,143552,20352
403,alloc,2931,809780,974848,0.830673,144652,20416
404,alloc,677,810460,974848,0.831371,143940,20448
405,alloc,1413,811876,974848,0.832823,142492,20480
406,alloc,2727,814604,978944,0.832125,143796,20544
407,alloc,1911,816516,983040,0.830603,145916,20608
408,alloc,1644,818160,983040,0.832275,144240,20640
409,alloc,2885,821048,987136,0.831748,145384,20704
410,alloc,1170,822220,987136,0.832935,144180,20736
411,alloc,1392,823612,991232,0.830897,146820,20800
412,alloc,101,823716,991232,0.831002,146684,20832
413,alloc,698,824416,991232,0.831708,145952,20864
414,alloc,1584,826000,991232,0.833306,144336,20896
415,alloc,1707,827708,995328,0.831593,146660,20960
416,alloc,1682,829392,995328,0.833285,144944,20992
417,alloc,690,830084,995328,0.833980,144220,21024
418,alloc,1962,832048,999424,0.832528,146288,21088
419,alloc,1979,834028,999424,0.834509,144276,21120
420,alloc,63,834092,999424,0.834573,144180,21152
421,alloc,2964,837056,1003520,0.834120,145248,21216
422,alloc,2633,839692,1007616,0.833345,146644,21280
423,alloc,1749,841444,1011712,0.831703,148924,21344
424,alloc,2097,843544,1011712,0.833779,146792,21376
425,alloc,2389,845936,1015808,0.832772,148432,21440
426,alloc,507,846444,1015808,0.833272,147892,21472
427,alloc,1468,847912,1019904,0.831365,150456,21536
428,alloc,1451,849364,1019904,0.832788,148972,21568
429,alloc,641,850008,1019904,0.833420,148296,21600
430,alloc,2885,852896,1024000,0.832906,149440,21664
431,alloc,1108,854004,1024000,0.833988,148300,21696
432,alloc,3754,857760,1028096,0.834319,148576,21760
433,alloc,1336,859096,1032192,0.832303,151272,21824
434,alloc,3772,862868,1036288,0.832653,151532,21888
435,alloc,2636,865504,1036288,0.835196,148864,21920
436,alloc,757,866264,1036288,0.835930,148072,21952
437,alloc,3395,869660,1040384,0.835903,148708,22016
438,alloc,1077,870740,1040384,0.836941,147596,22048
439,alloc,523,871264,1040384,0.837445,147040,22080
440,alloc,1111,872376,1040384,0.838513,145896,22112
441,alloc,3213,875592,1044480,0.838304,146712,22176
442,alloc,2393,877988,1048576,0.837315,148348,22240
443,alloc,2523,880512,1052672,0.836454,149856,22304
444,alloc,3607,884120,1056768,0.836626,150280,22368
445,alloc,1385,885508,1056768,0.837940,148860,22400
446,alloc,3283,888792,1060864,0.837800,149608,22464
447,alloc,344,889136,1060864,0.838124,149232,22496
448,alloc,1260,890396,1064960,0.836084,152004,22560
449,alloc,24,890420,1064960,0.836107,151948,22592
450,alloc,640,891060,1064960,0.836707,151276,22624
451,alloc,3351,894412,1069056,0.836637,151956,22688
452,alloc,1043,895456,1069056,0.837614,150880,22720
453,alloc,2672,898128,1073152,0.836907,152240,22784
454,alloc,3670,901800,1077248,0.837133,152600,22848
455,alloc,1478,903280,1081344,0.835331,155152,22912
456,alloc,1806,905088,1081344,0.837003,153312,22944
457,alloc,719,905808,1081344,0.837669,152560,22976
458,alloc,740,906548,1081344,0.838353,151788,23008
459,alloc,1469,908020,1085440,0.836546,154348,23072
460,alloc,2753,910776,1089536,0.835930,155624,23136
461,alloc,54,910832,1089536,0.835982,155536,23168
462,alloc,2567,913400,1093632,0.835199,157000,23232
463,alloc,2939,916340,1097728,0.834761,158092,23296
464,alloc,2712,919052,1101824,0.834119,159412,23360
465,alloc,1177,920232,1101824,0.835190,158200,23392
466,alloc,3889,924124,1105920,0.835616,158340,23456
467,alloc,2138,926264,1110016,0.834460,160232,23520
468,alloc,1426,927692,1110016,0.835747,158772,23552
469,alloc,3583,931276,1114112,0.835891,159220,23616
470,alloc,594,931872,1114112,0.836426,158592,23648
471,alloc,4080,935952,1122304,0.833956,162640,23712
472,alloc,3176,939128,1122304,0.836786,159432,23744
473,alloc,2753,941884,1126400,0.836190,160708,23808
474,alloc,2900,944784,1130496,0.835725,161840,23872
475,alloc,3309,948096,1134592,0.835627,162560,23936
476,alloc,3616,951712,1138688,0.835797,162976,24000
477,alloc,2325,954040,1142784,0.834838,164680,24064
478,alloc,1517,955560,1142784,0.836169,163128,24096
479,alloc,2802,958364,1146880,0.835627,164356,24160
480,alloc,659,959024,1146880,0.836203,163664,24192
481,alloc,2956,961980,1150976,0.835795,164740,24256
482,alloc,842,962824,1150976,0.836528,163864,24288
483,alloc,1799,964624,1155072,0.835120,166096,24352
484,alloc,1867,966492,1155072,0.836737,164196,24384
485,alloc,2136,968628,1159168,0.835623,166092,24448
486,alloc,2424,971052,1163264,0.834765,167700,24512
487,alloc,4048,975116,1167360,0.835317,167700,24544
488,alloc,3674,978792,1171456,0.835535,168056,24608
489,alloc,85,978880,1171456,0.835610,167936,24640
490,alloc,625,979508,1171456,0.836146,167276,24672
491,alloc,4003,983512,1175552,0.836638,167304,24736
492,alloc,162,983676,1175552,0.836778,167108,24768
493,alloc,3460,987136,1179648,0.836806,167680,24832
494,alloc,213,987352,1179648,0.836989,167432,24864
495,alloc,3080,990432,1183744,0.836694,168384,24928
496,alloc,3523,993956,1187840,0.836776,168892,24992
497,alloc,2659,996616,1191936,0.836132,170264,25056
498,alloc,2050,998668,1196032,0.834984,172244,25120
499,alloc,953,999624,1196032,0.835784,171256,25152
500,alloc,892,1000516,1196032,0.836529,170332,25184
501,alloc,3704,1004220,1200128,0.836761,170660,25248
502,alloc,1459,1005680,1204224,0.835127,173232,25312
503,alloc,1592,1007272,1204224,0.836449,171608,25344
504,alloc,1053,1008328,1204224,0.837326,170520,25376
505,alloc,715,1009044,1204224,0.837921,169772,25408
506,alloc,3738,1012784,1208320,0.838175,170064,25472
507,alloc,3643,1016428,1212416,0.838349,170452,25536
508,alloc,3620,1020048,1216512,0.838502,170864,25600
509,alloc,2837,1022888,1220608,0.838015,172056,25664
510,alloc,86,1022976,1220608,0.838087,171936,25696
511,alloc,3787,1026764,1224704,0.838377,172180,25760
512,alloc,2998,1029764,1228800,0.838024,173212,25824
513,alloc,1271,1031036,1232896,0.836272,175972,25888
514,alloc,2084,1033120,1232896,0.837962,173856,25920
515,alloc,3846,1036968,1236992,0.838298,174040,25984
516,alloc,2085,1039056,1241088,0.837214,175984,26048
517,alloc,3113,1042172,1245184,0.836962,176900,26112
518,alloc,2208,1044380,1249280,0.835986,178724,26176
519,alloc,3102,1047484,1253376,0.835730,179652,26240
520,alloc,53,1047540,1253376,0.835775,179564,26272
521,alloc,953,1048496,1253376,0.836537,178576,26304
522,alloc,3919,1052416,1257472,0.836930,178688,26368
523,alloc,2806,1055224,1261568,0.836438,179912,26432
524,alloc,3261,1058488,1265664,0.836310,180680,26496
525,alloc,624,1059112,1265664,0.836803,180024,26528
526,alloc,1537,1060652,1269760,0.835317,182516,26592
527,alloc,3437,1064092,1273856,0.835331,183108,26656
528,alloc,1018,1065112,1273856,0.836132,182056,26688
529,alloc,3079,1068192,1277952,0.835862,183008,26752
530,alloc,752,1068944,1277952,0.836451,182224,26784
531,alloc,831,1069776,1277952,0.837102,181360,26816
532,alloc,2807,1072584,1282048,0.836618,182584,26880
533,alloc,3962,1076548,1286144,0.837035,182652,26944
534,alloc,2942,1079492,1290240,0.836660,183740,27008
535,alloc,2219,1081712,1294336,0.835727,185552,27072
